Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-02-24 00:00:00-05:00,15359.1298828125,15566.4697265625,15326.669921875,15539.419921875,6012790000,0.0,0.0
2021-02-25 00:00:00-05:00,15539.419921875,15555.900390625,15156.83984375,15206.669921875,6547470000,0.0,0.0
2021-02-26 00:00:00-05:00,15206.669921875,15209.76953125,14943.9697265625,15010.4697265625,6526070000,0.0,0.0
2021-03-01 00:00:00-05:00,15010.4697265625,15396.51953125,15010.4697265625,15327.76953125,5114820000,0.0,0.0
2021-03-02 00:00:00-05:00,15327.76953125,15366.919921875,15257.919921875,15277.01953125,5536010000,0.0,0.0
2021-03-03 00:00:00-05:00,15277.01953125,15336.349609375,15197.919921875,15199.1904296875,6173660000,0.0,0.0
2021-03-04 00:00:00-05:00,15199.1904296875,15246.98046875,14765.5498046875,14959.41015625,7195400000,0.0,0.0
2021-03-05 00:00:00-05:00,14959.41015625,15284.16015625,14818.5498046875,15251.830078125,6851070000,0.0,0.0
2021-03-08 00:00:00-05:00,15251.830078125,15471.91015625,15236.9296875,15288.3798828125,5871710000,0.0,0.0
2021-03-09 00:00:00-05:00,15288.3798828125,15498.08984375,15288.3798828125,15375.6298828125,5513560000,0.0,0.0
2021-03-10 00:00:00-05:00,15375.6298828125,15573.26953125,15375.6298828125,15521.83984375,5847380000,0.0,0.0
2021-03-11 00:00:00-05:00,15521.83984375,15701.8203125,15521.83984375,15648.0,5312880000,0.0,0.0
2021-03-12 00:00:00-05:00,15648.0,15717.8095703125,15607.7998046875,15715.2099609375,4476280000,0.0,0.0
2021-03-15 00:00:00-04:00,15715.2099609375,15778.0400390625,15613.169921875,15775.5,4900100000,0.0,0.0
2021-03-16 00:00:00-04:00,15775.5,15775.5,15639.349609375,15669.2998046875,4613080000,0.0,0.0
2021-03-17 00:00:00-04:00,15669.2998046875,15746.0302734375,15579.5302734375,15731.150390625,4561660000,0.0,0.0
2021-03-18 00:00:00-04:00,15731.150390625,15797.9404296875,15559.830078125,15589.08984375,5118590000,0.0,0.0
2021-03-19 00:00:00-04:00,15589.0703125,15636.1201171875,15454.1103515625,15562.259765625,7757420000,0.0,0.0
2021-03-22 00:00:00-04:00,15562.259765625,15595.599609375,15496.5595703125,15551.5595703125,4316260000,0.0,0.0
2021-03-23 00:00:00-04:00,15551.580078125,15551.580078125,15306.0703125,15346.5302734375,4669010000,0.0,0.0
2021-03-24 00:00:00-04:00,15346.5302734375,15479.849609375,15276.5595703125,15276.5595703125,4783020000,0.0,0.0
2021-03-25 00:00:00-04:00,15276.5595703125,15439.08984375,15138.6904296875,15410.3701171875,4948340000,0.0,0.0
2021-03-26 00:00:00-04:00,15410.3701171875,15687.1796875,15410.3701171875,15682.5400390625,5483160000,0.0,0.0
2021-03-29 00:00:00-04:00,15682.5400390625,15682.5400390625,15522.66015625,15611.8798828125,4628180000,0.0,0.0
2021-03-30 00:00:00-04:00,15611.8798828125,15663.009765625,15551.5302734375,15626.1103515625,4121510000,0.0,0.0
2021-03-31 00:00:00-04:00,15626.1103515625,15681.91015625,15601.740234375,15601.740234375,4578050000,0.0,0.0
2021-04-01 00:00:00-04:00,15601.740234375,15752.330078125,15601.740234375,15751.7001953125,4162130000,0.0,0.0
2021-04-05 00:00:00-04:00,15752.240234375,15882.099609375,15752.240234375,15870.33984375,4005030000,0.0,0.0
2021-04-06 00:00:00-04:00,15870.33984375,15920.2802734375,15842.25,15877.9599609375,4081270000,0.0,0.0
2021-04-07 00:00:00-04:00,15877.9599609375,15905.25,15804.4501953125,15838.849609375,4120810000,0.0,0.0
2021-04-08 00:00:00-04:00,15838.849609375,15894.7998046875,15812.3701171875,15886.5595703125,3907100000,0.0,0.0
2021-04-09 00:00:00-04:00,15886.5595703125,15956.3798828125,15865.599609375,15956.3701171875,3640390000,0.0,0.0
2021-04-12 00:00:00-04:00,15956.3701171875,15986.3603515625,15933.73046875,15977.4599609375,3588900000,0.0,0.0
2021-04-13 00:00:00-04:00,15977.4599609375,15989.7998046875,15902.16015625,15962.33984375,3734720000,0.0,0.0
2021-04-14 00:00:00-04:00,15962.33984375,16076.259765625,15962.33984375,16000.150390625,3985350000,0.0,0.0
2021-04-15 00:00:00-04:00,16000.150390625,16123.4697265625,16000.150390625,16116.849609375,4033420000,0.0,0.0
2021-04-16 00:00:00-04:00,16116.849609375,16207.099609375,16116.849609375,16186.2900390625,4163820000,0.0,0.0
2021-04-19 00:00:00-04:00,16186.2900390625,16186.2900390625,16076.5703125,16107.5595703125,3810290000,0.0,0.0
2021-04-20 00:00:00-04:00,16107.5595703125,16107.5595703125,15887.3896484375,15944.6103515625,4342650000,0.0,0.0
2021-04-21 00:00:00-04:00,15944.6103515625,16128.900390625,15903.4599609375,16121.6103515625,3887250000,0.0,0.0
2021-04-22 00:00:00-04:00,16121.6103515625,16175.2001953125,15991.83984375,16030.6201171875,4245140000,0.0,0.0
2021-04-23 00:00:00-04:00,16030.6201171875,16246.3701171875,16030.6201171875,16206.0,3569880000,0.0,0.0
2021-04-26 00:00:00-04:00,16206.0,16278.099609375,16206.0,16241.2099609375,3748320000,0.0,0.0
2021-04-27 00:00:00-04:00,16241.2099609375,16287.6201171875,16212.75,16273.3095703125,3710700000,0.0,0.0
2021-04-28 00:00:00-04:00,16273.3095703125,16362.599609375,16273.3095703125,16322.1298828125,3787360000,0.0,0.0
2021-04-29 00:00:00-04:00,16322.1298828125,16413.279296875,16263.0400390625,16376.0,4298680000,0.0,0.0
2021-04-30 00:00:00-04:00,16376.0,16376.0,16199.48046875,16219.330078125,4300880000,0.0,0.0
2021-05-03 00:00:00-04:00,16219.330078125,16375.0703125,16219.330078125,16325.240234375,4070220000,0.0,0.0
2021-05-04 00:00:00-04:00,16325.240234375,16325.240234375,16156.990234375,16289.26953125,4452460000,0.0,0.0
2021-05-05 00:00:00-04:00,16289.26953125,16394.619140625,16284.740234375,16348.41015625,4230920000,0.0,0.0
2021-05-06 00:00:00-04:00,16348.41015625,16462.439453125,16275.16015625,16459.599609375,4511000000,0.0,0.0
2021-05-07 00:00:00-04:00,16459.599609375,16598.01953125,16439.0390625,16590.4296875,4016080000,0.0,0.0
2021-05-10 00:00:00-04:00,16590.4296875,16685.890625,16516.80078125,16516.830078125,4560700000,0.0,0.0
2021-05-11 00:00:00-04:00,16516.830078125,16516.830078125,16211.5400390625,16355.6201171875,4870710000,0.0,0.0
2021-05-12 00:00:00-04:00,16355.6201171875,16355.6201171875,16030.2998046875,16042.9697265625,4733070000,0.0,0.0
2021-05-13 00:00:00-04:00,16042.9697265625,16243.26953125,16035.490234375,16181.6298828125,4779540000,0.0,0.0
2021-05-14 00:00:00-04:00,16181.6298828125,16438.900390625,16181.6298828125,16415.359375,4008880000,0.0,0.0
2021-05-17 00:00:00-04:00,16415.359375,16434.25,16341.1796875,16422.9609375,4125050000,0.0,0.0
2021-05-18 00:00:00-04:00,16422.9609375,16458.23046875,16337.2900390625,16337.73046875,4398150000,0.0,0.0
2021-05-19 00:00:00-04:00,16337.73046875,16337.73046875,16040.4296875,16233.3203125,4247450000,0.0,0.0
2021-05-20 00:00:00-04:00,16233.3203125,16398.76953125,16233.2998046875,16350.4501953125,3978880000,0.0,0.0
2021-05-21 00:00:00-04:00,16350.4501953125,16475.0,16344.759765625,16375.0,3995250000,0.0,0.0
2021-05-24 00:00:00-04:00,16375.0,16508.51953125,16375.0,16464.689453125,3684800000,0.0,0.0
2021-05-25 00:00:00-04:00,16464.689453125,16525.810546875,16375.150390625,16390.189453125,4182250000,0.0,0.0
2021-05-26 00:00:00-04:00,16390.189453125,16466.33984375,16388.3203125,16451.9609375,4420890000,0.0,0.0
2021-05-27 00:00:00-04:00,16451.9609375,16546.359375,16451.9609375,16531.94921875,6406310000,0.0,0.0
2021-05-28 00:00:00-04:00,16531.94921875,16588.689453125,16531.94921875,16555.66015625,4649250000,0.0,0.0
2021-06-01 00:00:00-04:00,16555.66015625,16718.669921875,16555.66015625,16643.3203125,5074670000,0.0,0.0
2021-06-02 00:00:00-04:00,16643.3203125,16691.9609375,16620.55078125,16673.9609375,5833670000,0.0,0.0
2021-06-03 00:00:00-04:00,16673.9609375,16673.9609375,16530.19921875,16632.33984375,5587970000,0.0,0.0
2021-06-04 00:00:00-04:00,16632.33984375,16718.009765625,16632.33984375,16708.740234375,4139790000,0.0,0.0
2021-06-07 00:00:00-04:00,16708.740234375,16725.55078125,16669.900390625,16709.30078125,4476920000,0.0,0.0
2021-06-08 00:00:00-04:00,16685.140625,16704.48046875,16607.140625,16685.48046875,4659620000,0.0,0.0
2021-06-09 00:00:00-04:00,16685.48046875,16691.01953125,16619.9609375,16620.0,4713260000,0.0,0.0
2021-06-10 00:00:00-04:00,16620.0,16726.94921875,16613.150390625,16651.4296875,4408210000,0.0,0.0
2021-06-11 00:00:00-04:00,16651.4296875,16696.509765625,16629.630859375,16694.9296875,3815010000,0.0,0.0
2021-06-14 00:00:00-04:00,16694.9296875,16694.9296875,16600.470703125,16662.419921875,4151200000,0.0,0.0
2021-06-15 00:00:00-04:00,16662.419921875,16685.0390625,16596.80078125,16655.810546875,4048940000,0.0,0.0
2021-06-16 00:00:00-04:00,16655.810546875,16655.810546875,16497.75,16542.759765625,4538350000,0.0,0.0
2021-06-17 00:00:00-04:00,16542.759765625,16562.189453125,16307.0703125,16411.650390625,5312680000,0.0,0.0
2021-06-18 00:00:00-04:00,16411.650390625,16411.650390625,16142.5,16143.9501953125,6817010000,0.0,0.0
2021-06-21 00:00:00-04:00,16143.9501953125,16421.9296875,16143.9501953125,16411.98046875,4128950000,0.0,0.0
2021-06-22 00:00:00-04:00,16411.98046875,16487.130859375,16349.2900390625,16449.009765625,3828390000,0.0,0.0
2021-06-23 00:00:00-04:00,16449.009765625,16511.560546875,16436.75,16437.630859375,3730350000,0.0,0.0
2021-06-24 00:00:00-04:00,16437.630859375,16573.310546875,16437.630859375,16558.619140625,3816660000,0.0,0.0
2021-06-25 00:00:00-04:00,16558.619140625,16678.0,16558.619140625,16658.7890625,7341450000,0.0,0.0
2021-06-28 00:00:00-04:00,16658.7890625,16658.7890625,16522.490234375,16573.720703125,4147890000,0.0,0.0
2021-06-29 00:00:00-04:00,16573.720703125,16627.44921875,16533.970703125,16547.5703125,3707150000,0.0,0.0
2021-06-30 00:00:00-04:00,16547.5703125,16568.919921875,16517.029296875,16555.349609375,4266040000,0.0,0.0
2021-07-01 00:00:00-04:00,16555.349609375,16649.099609375,16555.349609375,16640.9609375,3788230000,0.0,0.0
2021-07-02 00:00:00-04:00,16640.9609375,16689.4296875,16608.33984375,16674.849609375,3225840000,0.0,0.0
2021-07-06 00:00:00-04:00,16674.849609375,16674.849609375,16448.76953125,16542.75,4309570000,0.0,0.0
2021-07-07 00:00:00-04:00,16542.75,16593.5703125,16449.08984375,16559.310546875,4037380000,0.0,0.0
2021-07-08 00:00:00-04:00,16559.310546875,16559.310546875,16245.48046875,16359.7001953125,4347500000,0.0,0.0
